view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
gconv,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.15886363476489748
gconv,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.15937948619844083
gconv,8421,1024,"[3125, 4871, 1660, 855]",239,5,0.12642081385724996,32,512,512,adamax,0.0037828160103090245,0.00048574163463581074,False,0.44931991746733674,False,0.0014297997329957798,0.0024102020250375915,0.038104609965360435,-0.16974068148813284
gconv,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.1697730056939969
gconv,8421,1024,[2885],76,5,0.011152492818889827,128,512,512,adadelta,0.0002881665736717541,0.005662462210864901,True,0.04954918534718604,True,0.004988174274150895,0.09737609630650652,0.0003222060055433464,-0.17121998921111353
gconv,8421,1024,"[1221, 793]",456,5,0.3777655126626695,512,512,512,rmsprop,0.0010771645575971924,0.0045948549608323275,True,0.0026979257425942286,False,0.00011609945950453504,0.0009166877140955453,0.002695272499385872,-0.17223873718653696
gconv,8421,1024,"[312, 4536, 4871]",509,5,0.05382138793356599,512,512,512,adadelta,0.00015173722140736148,0.026084855450829066,True,0.001966913570869403,False,0.002039474694058314,0.004258448166355654,0.0018604569995405577,-0.17309951221231878
gconv,8421,1024,[2885],76,5,0.011152492818889827,128,512,512,adadelta,0.0002881665736717541,0.005662462210864901,True,0.04954918534718604,True,0.004988174274150895,0.09737609630650652,0.0003222060055433464,-0.17452530430017252
gconv,8421,1024,"[1404, 4077, 2047]",324,5,0.08462760077600293,64,512,512,adagrad,0.7993512484900676,0.0006309390628705195,True,0.005754275851059694,True,0.004257386816968699,0.00493575860905337,0.6879929480190717,-0.17695354227267487
gconv,8421,1024,"[938, 2215, 2708]",262,5,0.14598118279648203,128,512,512,sgd,0.012592102675834944,0.0021034557824192845,True,0.4183686749868193,True,0.0001923772041095645,0.000314162569320613,0.021775812486948952,-0.17973353416338828
gconv,8421,1024,[2885],76,5,0.011152492818889827,128,512,512,adadelta,0.0002881665736717541,0.005662462210864901,True,0.04954918534718604,True,0.004988174274150895,0.09737609630650652,0.0003222060055433464,-0.18783954438483957
gconv,8421,1024,"[1352, 4622]",136,5,0.05147728963264277,32,512,512,adam,0.06486763685208778,0.00018078901930597177,False,0.00037739908655290985,True,0.557649606754699,0.015443021241572364,0.0002579663045500308,-0.1892719750789108
gconv,8421,1024,"[3166, 3731, 946, 3042]",425,5,0.06146263267441887,256,512,512,adadelta,0.016753663582882498,0.001307695405081725,True,0.04290940885816363,False,0.00012006490495141241,0.0002398838580846816,0.0574050616827523,-0.19064407093537375
gconv,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.19233849551604987
gconv,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.19258302678399877
gconv,8421,1024,"[4215, 4508, 4298, 3139]",89,5,0.011014002635505307,512,512,512,adam,0.06861727598173023,0.00019457297321997033,True,0.023720450982192363,False,0.0898251890122072,0.014276183154180935,0.02968444794123539,-0.194222577155127
gconv,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.19813869035819587
gconv,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.1986607436108057
gconv,8421,1024,"[1352, 4622]",136,5,0.05147728963264277,32,512,512,adam,0.06486763685208778,0.00018078901930597177,False,0.00037739908655290985,True,0.557649606754699,0.015443021241572364,0.0002579663045500308,-0.1993071987167323
gconv,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.20023143370082377
gconv,8421,1024,"[938, 2215, 2708]",262,5,0.14598118279648203,128,512,512,sgd,0.012592102675834944,0.0021034557824192845,True,0.4183686749868193,True,0.0001923772041095645,0.000314162569320613,0.021775812486948952,-0.20339668894749938
gconv,8421,1024,"[3625, 4639, 3831, 2428]",346,5,0.045718199789074626,128,512,512,adamax,0.41427457481675434,0.0003506230093587467,True,0.003914364464019094,False,0.12926495978749242,0.012173702426620069,0.16439787576757112,-0.2088105177497432
gconv,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.21103093043211246
gconv,8421,1024,"[1352, 4622]",136,5,0.05147728963264277,32,512,512,adam,0.06486763685208778,0.00018078901930597177,False,0.00037739908655290985,True,0.557649606754699,0.015443021241572364,0.0002579663045500308,-0.21106749024724605
gconv,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.21133847197803743
gconv,8421,1024,"[1404, 4077, 2047]",324,5,0.08462760077600293,64,512,512,adagrad,0.7993512484900676,0.0006309390628705195,True,0.005754275851059694,True,0.004257386816968699,0.00493575860905337,0.6879929480190717,-0.21419534182706623
gconv,8421,1024,"[398, 1026]",393,5,0.8800036679871108,64,512,512,adam,0.002353902561650432,0.0008943395044880983,False,0.38944115065148527,True,0.21798847876054467,0.1715139348817542,0.0006895402359147225,-0.21676544374889503
gconv,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.21857410958857207
gconv,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.21868936232284292
gconv,8421,1024,[2885],76,5,0.011152492818889827,128,512,512,adadelta,0.0002881665736717541,0.005662462210864901,True,0.04954918534718604,True,0.004988174274150895,0.09737609630650652,0.0003222060055433464,-0.22328302233646888
gconv,8421,1024,[2885],76,5,0.011152492818889827,128,512,512,adadelta,0.0002881665736717541,0.005662462210864901,True,0.04954918534718604,True,0.004988174274150895,0.09737609630650652,0.0003222060055433464,-0.2301586891164827
gconv,8421,1024,"[3625, 4639, 3831, 2428]",346,5,0.045718199789074626,128,512,512,adamax,0.41427457481675434,0.0003506230093587467,True,0.003914364464019094,False,0.12926495978749242,0.012173702426620069,0.16439787576757112,-0.2518993810574795
gconv,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.2540663304664377
gconv,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.25417799752097947
gconv,8421,1024,"[1352, 4622]",136,5,0.05147728963264277,32,512,512,adam,0.06486763685208778,0.00018078901930597177,False,0.00037739908655290985,True,0.557649606754699,0.015443021241572364,0.0002579663045500308,-0.2556689742526655
gconv,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.2562439614574507
gconv,8421,1024,[4478],272,5,0.13704442897802277,64,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.25747295161248
gconv,8421,1024,[4478],272,5,0.13704442897802277,64,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.259691317890892
gconv,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.2614076221342971
gconv,8421,1024,"[1352, 4622]",136,5,0.05147728963264277,32,512,512,adam,0.06486763685208778,0.00018078901930597177,False,0.00037739908655290985,True,0.557649606754699,0.015443021241572364,0.0002579663045500308,-0.2654053624223713
gconv,8421,1024,[4478],272,5,0.13704442897802277,64,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.2662978331216824
gconv,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.26983174058945103
gconv,8421,1024,[4478],272,5,0.13704442897802277,64,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.27102779603692745
gconv,8421,1024,"[4215, 4508, 4298, 3139]",89,5,0.011014002635505307,512,512,512,adam,0.06861727598173023,0.00019457297321997033,True,0.023720450982192363,False,0.0898251890122072,0.014276183154180935,0.02968444794123539,-0.27132924657722624
gconv,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.2715539407686171
gconv,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.2723905962724024
gconv,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.2767783258478747
gconv,8421,1024,"[4443, 3603, 1911]",374,5,0.047022218104015814,32,512,512,adagrad,0.058039618302384154,0.06054394993087902,True,0.0037354039797798462,False,0.0001573681938804593,0.012713469295409941,0.005125507703927517,-0.27923362241066624
gconv,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.2796081170771698
gconv,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.28012109787164036
gconv,8421,1024,"[4268, 1729]",265,5,0.07184786975083547,128,512,512,adagrad,0.05832300976185446,0.00010451023348887365,False,0.5865158120456475,False,0.00023859734322134304,0.013702763014970877,0.0006460556234425819,-0.2851530572659527
gconv,8421,1024,"[2546, 5000, 1492, 3068]",512,5,0.01,256,512,512,adagrad,1.0,0.0001,True,0.0001,True,1.0,0.015874307193378193,0.003967602301334883,-0.2861092602655274
gconv,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.28719977701365124
gconv,8421,1024,"[4443, 3603, 1911]",374,5,0.047022218104015814,32,512,512,adagrad,0.058039618302384154,0.06054394993087902,True,0.0037354039797798462,False,0.0001573681938804593,0.012713469295409941,0.005125507703927517,-0.2879938583419667
gconv,8421,1024,"[326, 4809, 4600, 4753]",457,5,0.057451352131617776,32,512,512,adagrad,0.0001576934692302323,0.0001633281718802831,True,0.000245678267286527,False,0.6558308407149992,0.0001950421572357208,0.00013040441553930783,-0.28882848330989586
gconv,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.2898476789228832
gconv,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.29610837112933935
gconv,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.2991064176375887
gconv,8421,1024,"[3828, 2893]",500,5,0.6455646900842503,512,512,512,adam,0.5100166135900163,0.0005980293756086786,True,0.029468094688616133,True,0.41498222508255395,0.005162906219832165,0.2424496971130472,-0.2993297961153927
gconv,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.29936962833007846
gconv,8421,1024,[4478],272,5,0.13704442897802277,64,512,512,adadelta,0.054081864247936,0.46429573574730165,True,0.009593280668959207,True,0.005590397012019964,0.1014312961401944,0.008386263650487495,-0.30218870363117284
gconv,8421,1024,"[4100, 1026, 412]",87,5,0.015152455964277434,32,512,512,adamax,0.020480060304435905,0.010844098366750482,True,0.003635663725026285,False,0.010175584341792231,0.5573036233757729,0.10791370200510016,-0.3044748421726654
gconv,8421,1024,"[4454, 2439]",430,5,0.1315148369936362,256,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.30746061967165605
gconv,8421,1024,"[1506, 5000, 299, 4941]",491,5,0.04744388123484899,512,512,512,adagrad,0.003069884164735489,0.0004479007614588424,True,0.015875628862341465,False,0.00030647423524534316,0.24964202736179195,0.0001781606240831639,-0.3108883275559738
gconv,8421,1024,[1777],512,5,0.037196518843009445,512,512,512,sgd,0.0001,0.0001,False,0.0001,True,0.0010768882416838201,0.0001,0.37867073106746435,-0.3116862301434559
gconv,8421,1024,[2076],92,5,0.3486853817860617,32,512,512,adadelta,0.06256107320185299,0.010049039634012144,True,0.00013546242931018507,False,0.0012411970818473205,0.00034125499411048386,0.0009746567361147691,-0.31395191005418155
gconv,8421,1024,"[2364, 3216, 2942, 3739]",486,5,0.07441981275703614,32,512,512,adadelta,0.0031955375919054544,0.0171572151386559,False,0.007186380151576198,True,0.022436937681810622,0.000900967302875644,0.00020099008663559525,-0.31478065945526595
gconv,8421,1024,"[3108, 1776, 1662]",325,5,0.2780266251459311,128,512,512,adam,0.37538881297394866,0.00045314783260578953,False,0.0002478887746354,False,0.0017220582820556705,0.00019296362706985098,0.021408148206734284,-0.3161347003549405
gconv,8421,1024,"[4454, 2439]",430,5,0.1315148369936362,256,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.32022258231519807
gconv,8421,1024,"[4454, 2439]",430,5,0.1315148369936362,256,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.32079091063634757
gconv,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.3223953384494259
gconv,8421,1024,"[4688, 610, 526]",437,5,0.22079039011561308,32,512,512,adam,0.00618240010060073,0.0038801259363426877,False,0.014096127382500625,True,0.08569968571158189,0.11637078101797153,0.0005536336623510591,-0.32513604527210066
gconv,8421,1024,"[4688, 610, 526]",437,5,0.22079039011561308,32,512,512,adam,0.00618240010060073,0.0038801259363426877,False,0.014096127382500625,True,0.08569968571158189,0.11637078101797153,0.0005536336623510591,-0.3261597661515367
gconv,8421,1024,"[3108, 1776, 1662]",325,5,0.2780266251459311,128,512,512,adam,0.37538881297394866,0.00045314783260578953,False,0.0002478887746354,False,0.0017220582820556705,0.00019296362706985098,0.021408148206734284,-0.3267448903884086
gconv,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.3316739559243314
gconv,8421,1024,"[4454, 2439]",430,5,0.1315148369936362,256,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.33232417436738554
gconv,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.3367364794472655
gconv,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.34007337746229466
gconv,8421,1024,"[4980, 1667, 1433, 2097]",162,5,0.011083938961321423,128,512,512,adagrad,0.0004917665256139062,0.0001137518586099757,True,0.025041766095606283,False,0.00027395660290469747,0.01186532974236242,0.0012887291993544962,-0.34153588023996345
gconv,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.3426042316728023
gconv,8421,1024,"[1798, 3572]",109,5,0.010634106976411489,256,512,512,sgd,0.0002810019568110522,0.00018211213932343978,False,0.00015496998499776965,False,0.03229529944738297,0.16308650132796493,0.00014620348100332503,-0.34572799552925726
gconv,8421,1024,"[2291, 1371, 4047]",158,5,0.09170886628993834,32,512,512,adadelta,0.07330664157739251,0.007655944005982956,False,0.0006725084746115605,True,0.001704772574906594,0.133664256387559,0.2555076919309519,-0.3470718980072319
gconv,8421,1024,"[5000, 754]",88,5,0.01,64,512,512,adadelta,0.017485002808942524,1.0,True,0.0025946005966222185,True,0.005097969090461254,0.009524161128238104,1.0,-0.34750060728713256
gconv,8421,1024,"[4100, 1026, 412]",87,5,0.015152455964277434,32,512,512,adamax,0.020480060304435905,0.010844098366750482,True,0.003635663725026285,False,0.010175584341792231,0.5573036233757729,0.10791370200510016,-0.35136728566779735
gconv,8421,1024,"[4454, 2439]",430,5,0.1315148369936362,256,512,512,adamax,0.2980496510496199,0.004698614622298163,True,0.00820041853939272,False,0.02101493639068091,0.0017250273762713013,0.4781129434110492,-0.35355594873281093
gconv,8421,1024,"[2484, 2708]",494,5,0.7793544349622137,32,512,512,adamax,0.19201193969220431,0.002096107622653636,True,0.013984383972430748,False,0.007812320986208455,0.004882818162861297,0.00021850418035980438,-0.3538400543683219
gconv,8421,1024,"[4688, 610, 526]",437,5,0.22079039011561308,32,512,512,adam,0.00618240010060073,0.0038801259363426877,False,0.014096127382500625,True,0.08569968571158189,0.11637078101797153,0.0005536336623510591,-0.3539779084241517
gconv,8421,1024,"[2291, 1371, 4047]",158,5,0.09170886628993834,32,512,512,adadelta,0.07330664157739251,0.007655944005982956,False,0.0006725084746115605,True,0.001704772574906594,0.133664256387559,0.2555076919309519,-0.3548371497025767
gconv,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.3554663227508656
gconv,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.35795678745107706
gconv,8421,1024,"[3108, 1776, 1662]",325,5,0.2780266251459311,128,512,512,adam,0.37538881297394866,0.00045314783260578953,False,0.0002478887746354,False,0.0017220582820556705,0.00019296362706985098,0.021408148206734284,-0.3596667033081334
gconv,8421,1024,"[3427, 2852, 2394, 2672]",147,5,0.2422146202991518,32,512,512,adadelta,0.2115880220142806,0.35478178475190286,True,0.0007984145059287798,False,0.00459240209672603,0.05416459501703245,0.00020927420293402382,-0.3613199653184052
gconv,8421,1024,"[3108, 1776, 1662]",325,5,0.2780266251459311,128,512,512,adam,0.37538881297394866,0.00045314783260578953,False,0.0002478887746354,False,0.0017220582820556705,0.00019296362706985098,0.021408148206734284,-0.36202928759929637
gconv,8421,1024,"[256, 256]",64,5,0.01,32,512,512,adamax,1.0,0.053580851887311244,True,1.0,False,0.0001,0.0001,0.0001,-0.36239081408556173
gconv,8421,1024,"[1932, 256, 2953, 2158]",94,5,1.0,128,512,512,adagrad,0.0001,0.21469994604373102,False,0.6753323093577475,True,0.00010157275250485538,0.0001,0.004585670151885489,-0.3625628122248202
gconv,8421,1024,"[5000, 256, 5000, 256]",64,5,1.0,128,512,512,adagrad,0.0001,1.0,False,0.9705164119494928,True,0.0001,0.0001,1.0,-0.36276895471017023
gconv,8421,1024,"[256, 256, 5000, 256]",512,5,1.0,64,512,512,adagrad,0.00016207826480308567,1.0,False,1.0,True,0.0001,0.00022926327277113937,1.0,-0.3629536248734648
gconv,8421,1024,"[2364, 3216, 2942, 3739]",486,5,0.07441981275703614,32,512,512,adadelta,0.0031955375919054544,0.0171572151386559,False,0.007186380151576198,True,0.022436937681810622,0.000900967302875644,0.00020099008663559525,-0.363770264998967
gconv,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.36396372912740327
gconv,8421,1024,"[2291, 1371, 4047]",158,5,0.09170886628993834,32,512,512,adadelta,0.07330664157739251,0.007655944005982956,False,0.0006725084746115605,True,0.001704772574906594,0.133664256387559,0.2555076919309519,-0.3681315307532043
gconv,8421,1024,"[2364, 3216, 2942, 3739]",486,5,0.07441981275703614,32,512,512,adadelta,0.0031955375919054544,0.0171572151386559,False,0.007186380151576198,True,0.022436937681810622,0.000900967302875644,0.00020099008663559525,-0.3693062705574814
gconv,8421,1024,"[2291, 1371, 4047]",158,5,0.09170886628993834,32,512,512,adadelta,0.07330664157739251,0.007655944005982956,False,0.0006725084746115605,True,0.001704772574906594,0.133664256387559,0.2555076919309519,-0.37095901055867525
gconv,8421,1024,"[1143, 4192, 3701, 2304]",387,5,0.0831554119937671,32,512,512,adam,0.4440225050506344,0.03804457258252044,True,0.08409935984407833,False,0.002478937256393291,0.0038207366926876463,0.030479967333481493,-0.3715390348686568
gconv,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.37361044463537924
gconv,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.37364661802232735
gconv,8421,1024,"[4333, 3153]",396,5,0.3514106486056859,512,512,512,adam,0.0011520660693330118,0.010916137570834594,False,0.4446989695308189,False,0.011124156741891059,0.00020268988220468152,0.0006330111121017848,-0.37614453446082874
gconv,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.3774379402720009
gconv,8421,1024,"[2364, 3216, 2942, 3739]",486,5,0.07441981275703614,32,512,512,adadelta,0.0031955375919054544,0.0171572151386559,False,0.007186380151576198,True,0.022436937681810622,0.000900967302875644,0.00020099008663559525,-0.37862339608738715
gconv,8421,1024,"[3427, 2852, 2394, 2672]",147,5,0.2422146202991518,32,512,512,adadelta,0.2115880220142806,0.35478178475190286,True,0.0007984145059287798,False,0.00459240209672603,0.05416459501703245,0.00020927420293402382,-0.3796584118207559
gconv,8421,1024,"[908, 975]",67,5,0.05736234635640235,32,512,512,adamax,1.0,0.0017858432294518979,True,1.0,False,0.0001,0.0001,0.0001,-0.3799915498914703
gconv,8421,1024,"[5000, 413, 2348, 256]",64,5,0.01,128,512,512,adagrad,0.9101740735496614,0.0001,False,0.673059851240047,True,0.0001,0.0001,0.0001,-0.3808939743265114
gconv,8421,1024,"[2291, 1371, 4047]",158,5,0.09170886628993834,32,512,512,adadelta,0.07330664157739251,0.007655944005982956,False,0.0006725084746115605,True,0.001704772574906594,0.133664256387559,0.2555076919309519,-0.38305404818280997
gconv,8421,1024,"[2769, 2728]",476,5,0.6920930526923191,32,512,512,sgd,0.0021863980457771824,0.0015676619956010765,True,0.007485739763153507,True,0.3549736507177836,0.030005785802686685,0.02932863172625366,-0.3843263751166258
gconv,8421,1024,[5000],512,5,1.0,512,512,512,adadelta,0.07722392753061245,1.0,True,0.0001,False,0.0001,1.0,1.0,-0.3878384379059225
gconv,8421,1024,"[824, 1911]",464,5,0.14586798689420732,32,512,512,adam,0.13648623403520166,0.00031193439091444576,True,0.013790811425491963,False,0.00028889846327422735,0.03188654484349285,0.0010306809665988324,-0.38832125443508925
gconv,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.3928982292745205
gconv,8421,1024,"[1913, 2823, 2386]",197,5,0.13395593659525373,256,512,512,adagrad,0.0025595717862307707,0.03397155562246182,False,0.0004694115579337842,False,0.0024983870406174676,0.20175323639907689,0.00018274527958239635,-0.3930597776647783
gconv,8421,1024,"[4688, 610, 526]",437,5,0.22079039011561308,32,512,512,adam,0.00618240010060073,0.0038801259363426877,False,0.014096127382500625,True,0.08569968571158189,0.11637078101797153,0.0005536336623510591,-0.40021426774348706
gconv,8421,1024,"[4903, 2199, 4195, 3060]",445,5,0.10273227083880347,256,512,512,adagrad,0.03587127625923806,0.0002354373510092426,False,0.004839177220509882,False,0.00024114630956985824,0.18617431777497445,0.002212353045391431,-0.40061101682742667
gconv,8421,1024,[1712],166,5,0.4969204015109829,128,512,512,adadelta,0.3462856399880143,0.0033147885127523063,False,0.0004887231011387426,False,0.06130302266253408,0.7132935494919959,0.00026904021393949173,-0.4025046002704664
gconv,8421,1024,[1945],167,5,0.24895186322014115,256,512,512,adadelta,0.14890614838146254,0.3354699291492555,False,0.4149984918935723,False,0.0001,0.0002732398352149647,0.0036820189638456144,-0.40363400572399283
gconv,8421,1024,"[3305, 1461, 4165, 256]",64,5,0.01,128,512,512,sgd,0.22372706915348692,0.0001,False,0.028778876791950684,True,0.0001,0.0002645656724964201,0.0001,-0.4064109024972433
gconv,8421,1024,[2856],388,5,0.12674473508560702,512,512,512,sgd,0.022524129334138873,0.003161209501513,False,0.00024302321235440856,False,0.00017481388563869748,0.30350912570512867,0.3001309075172892,-0.4093033252766806
