view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
weave,8421,1024,"[1597, 2312, 302]",373,5,0.5479470330094106,64,512,512,adadelta,0.0011833827404846193,0.22295190518491748,True,0.013190098683738643,True,0.0018191385764705784,0.3668059597657605,0.0005264354567526792,-0.7088719679386861
weave,8421,1024,"[4051, 4781]",178,5,0.13416250536917904,512,512,512,adam,0.0006593113366233622,0.004753207596308062,True,0.0001845859757272745,False,0.00039755439953528284,0.03170403059521885,0.0006285676688467875,-0.7141479008327065
weave,8421,1024,"[2888, 4777]",433,5,0.07004514496944972,32,512,512,adamax,0.07404045353880422,0.396688027111885,True,0.008872361411031838,False,0.004052664449666361,0.04138485164912322,0.014966831947854734,-0.7331111464735909
weave,8421,1024,[3017],246,5,0.2881731081457482,512,512,512,adadelta,0.0923208476746104,0.1750217688033886,True,0.22434836393036045,False,0.07025734100958808,0.034242847637940575,0.8438859295711366,-0.7358095765897191
weave,8421,1024,"[2054, 2543]",157,5,0.5220572783170265,512,512,512,adam,0.48160524259892246,0.007596476697004327,False,0.00025849402360153615,True,0.0020093117834606385,0.0035231322400214125,0.24065426207172147,-0.7413323047274728
weave,8421,1024,"[4333, 3153]",396,5,0.3514106486056859,512,512,512,adam,0.0011520660693330118,0.010916137570834594,False,0.4446989695308189,False,0.011124156741891059,0.00020268988220468152,0.0006330111121017848,-0.7753191382091141
weave,8421,1024,[2856],388,5,0.12674473508560702,512,512,512,sgd,0.022524129334138873,0.003161209501513,False,0.00024302321235440856,False,0.00017481388563869748,0.30350912570512867,0.3001309075172892,-0.7764387169843511
weave,8421,1024,"[3736, 1215, 4374, 2173]",374,5,0.021591014552091076,512,512,512,rmsprop,0.14072393604600095,0.006627752017144628,True,0.002604815156853613,False,0.000382268015422261,0.033263885127871706,0.22982189269249376,-0.7770909374607415
weave,8421,1024,[3017],246,5,0.2881731081457482,512,512,512,adadelta,0.0923208476746104,0.1750217688033886,True,0.22434836393036045,False,0.07025734100958808,0.034242847637940575,0.8438859295711366,-0.7796402710767025
weave,8421,1024,"[650, 4482, 3627, 3650]",385,5,0.036157851881100975,512,512,512,adamax,0.004715741640870717,0.4029859318868116,False,0.039723820197390854,True,0.018605350119887298,0.006827209773827172,0.484553018887844,-0.7800297192147565
