prot_vocab_size,attn_heads,attn_layers,lin_dims,latent_dim,disc_hdims,kaiming_constant,weighted_loss,dprob,neigh_dist,tr_batch_size,val_batch_size,test_batch_size,optimizer_gen,optimizer_gen__global__weight_decay,optimizer_gen__global__lr,optimizer_disc,optimizer_disc__global__weight_decay,optimizer_disc__global__lr,prot,weave,gconv,ecfp8,score
9048,1,1,"[1428, 1490, 319]",256,"[223, 1483]",5,0.16503263933673715,0.3519002395410734,40,256,128,128,adam,0.00013927391507639368,0.043985322712473074,adagrad,0.03214280017997385,0.023084458444821824,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.559917435925117
9048,8,3,"[387, 578]",256,"[1175, 958]",5,0.42339858553395615,0.3243370215866236,43,256,128,128,adadelta,0.03560045042342809,0.0003142982713149064,adadelta,0.009569412644147672,0.004689547725134123,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.559928123287543
9048,8,1,"[1203, 535]",256,"[739, 1604]",5,0.473062885769287,0.473629508741667,6,256,128,128,adadelta,0.00028781508575500615,0.00011476546712976108,adam,0.6591236251732641,0.01425761303872707,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5613119162646223
9048,1,1,"[1752, 1665]",256,[276],5,0.38052962474279306,0.1611004938119892,19,256,128,128,adagrad,0.0001,0.02788228032189507,sgd,0.0037316121594859392,0.00034517971014004636,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5622040443553001
9048,4,3,"[460, 785, 1659]",256,"[776, 1241]",5,0.4456151514927449,0.4686736493020037,14,256,128,128,adagrad,0.006571149084113903,0.002002292529664388,adamax,0.04814626396941789,0.0023355337301616437,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5632601196302304
9048,1,1,"[1440, 1079]",256,[1901],5,0.3831609771760408,0.44927138812261624,37,256,128,128,rmsprop,0.12218101696721588,0.017082685451860116,adamax,0.0033541999169040895,0.008634947573359445,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5645794654429728
9048,4,2,"[1892, 881]",256,"[912, 372]",5,0.13989191204928575,0.4678796827707251,22,256,128,128,rmsprop,0.0022359935750769218,0.003509167491181112,rmsprop,0.051507557747725356,0.1289291220666562,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5680601332599003
9048,4,1,"[1527, 1129]",256,[100],5,0.1,0.4366314558153044,33,256,128,128,adam,0.0005378141100936222,0.08459223061709951,adam,0.0014848648459036629,0.8646464066876094,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5683005116340192
9048,2,3,"[1257, 2048, 648]",256,"[1036, 100]",5,0.1,0.16902883114473866,64,256,128,128,sgd,0.9999999977904905,0.0001,adagrad,0.0001,0.09737998179276171,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.568894474051806
9048,1,1,"[519, 1145, 1148]",256,"[983, 145]",5,0.24807421628511483,0.21176596934779324,48,256,128,128,adam,0.00011346613703160055,0.029014959965390788,adam,0.12148978635238755,0.00029386433591444054,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5690793439135333
9048,1,1,"[944, 387]",256,[469],5,0.35376356945543164,0.37375645415625414,40,256,128,128,adam,0.0026787098327563613,0.757666634784498,adagrad,0.002315120966036218,0.37274906243366446,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5701252924573632
9048,2,1,"[1825, 1779]",256,[1637],5,0.43259861683813383,0.4319990522103113,12,256,128,128,adam,0.2505903803782845,0.037699688920556154,rmsprop,0.12197696269255533,0.0006280518231730141,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.570180336905193
9048,8,1,"[1933, 818]",256,"[687, 1605]",5,0.16117192902161154,0.3314535722942892,5,256,128,128,adamax,0.0076306798115687215,0.11438531722862783,adadelta,0.0011912535422153592,0.21221220406342942,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.572307339285011
9048,4,2,"[534, 864]",256,[1170],5,0.1,0.36091578360497445,17,256,128,128,rmsprop,0.0452008606637643,0.007085457135937055,adadelta,0.00828081096190428,0.004672478689415081,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5728008027882501
9048,8,1,"[1705, 1919]",256,"[272, 309]",5,0.1,0.1,53,256,128,128,adagrad,0.026115624725668647,0.028108835814515974,adamax,0.0011163480284233122,0.01694328383691055,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.573714982544358
9048,4,3,[2012],256,"[1992, 259]",5,0.3293218887791577,0.304924885172721,45,256,128,128,rmsprop,0.03119452239368997,0.000631269746266276,adamax,0.0005406128618370362,0.0018689555939564255,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.574021285926225
9048,16,3,[64],256,[989],5,0.435808756400731,0.5,62,256,128,128,adadelta,0.03018450820184547,0.00034733233064003006,sgd,0.0008874044446056806,0.007865077840143026,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5747570182037556
9048,2,2,"[1838, 637, 1849]",256,"[2032, 972]",5,0.26772951577652293,0.21010375013931618,21,256,128,128,rmsprop,0.00041459549506882136,0.010838340412531074,rmsprop,0.023555852544017146,0.014748649571847846,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5753763562763858
9048,1,1,"[1684, 902]",256,"[883, 1799]",5,0.4705753581385509,0.15860987169559604,46,256,128,128,adadelta,0.18752704775143597,0.00012165368823983387,adadelta,0.008481962151361442,0.3156919914595414,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5764080753842508
9048,4,3,"[1797, 1619, 535]",256,[1951],5,0.4386089532252123,0.4913569333973653,15,256,128,128,adam,0.00014073199713150657,0.005640961130757417,adadelta,0.0010686718130468933,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5764778636780623
9048,4,2,"[1962, 582]",256,"[1950, 1060]",5,0.31624020352945764,0.40619404177634844,7,256,128,128,sgd,0.14777955116344627,0.00013158471153484037,rmsprop,0.014559711126744927,0.006193280151842268,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5765486657789053
9048,2,3,"[1847, 392]",256,[1853],5,0.2827100086254921,0.11181116171747846,31,256,128,128,sgd,0.0003530828738089706,0.04635089063157705,rmsprop,0.2558494020380986,0.004397758760526298,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.57665429732597
9048,4,2,"[1962, 582]",256,"[1950, 1060]",5,0.31624020352945764,0.40619404177634844,7,256,128,128,sgd,0.14777955116344627,0.00013158471153484037,rmsprop,0.014559711126744927,0.006193280151842268,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5767671023115128
9048,16,3,"[861, 317, 2048]",256,"[367, 855]",5,0.16110744023086715,0.1,7,256,128,128,adadelta,0.44146573528359634,1.0,sgd,0.017137828233330727,0.009485712939616484,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5770751091630124
9048,16,2,[919],256,"[1601, 1346]",5,0.2880754443904761,0.3950687077373892,27,256,128,128,adam,0.000279578027228614,0.009971498689156505,rmsprop,0.6744774995914942,0.19379565560260292,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5779813338377682
9048,4,3,"[669, 546]",256,"[551, 475]",5,0.47742244901982267,0.38555798948409825,7,256,128,128,adamax,0.0023590614142225703,0.04611069307130573,adamax,0.0013428753520296328,0.02405799767855369,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5791695890154922
9048,8,2,"[445, 1458]",256,[842],5,0.16107129262220285,0.29822066278892156,53,256,128,128,adam,0.001311010046395663,0.15810433077017472,adadelta,0.001188058606350634,0.9594198620481335,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5799899561867601
9048,1,3,"[731, 990, 477]",256,"[1527, 1474]",5,0.36751666008061856,0.4266308365583723,10,256,128,128,adadelta,0.9885448968669399,0.9739944285046076,adamax,0.0001343292698143337,0.0006873685379477015,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5801342302013346
9048,16,1,"[1114, 144]",256,[655],5,0.17343430521960745,0.3930072217763775,24,256,128,128,adam,0.05731421146097196,0.05360238490865058,sgd,0.0003230999079356226,0.43049442268217997,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5807269411162043
9048,2,3,"[64, 64, 64]",256,[772],5,0.4999999999324054,0.1,4,256,128,128,adamax,0.0001,0.000534012269619586,sgd,0.0001,0.2360529089975094,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5811082737806298
9048,1,2,[1015],256,"[164, 1864]",5,0.19056431349693692,0.32797424073208736,20,256,128,128,adam,0.003139265556292839,0.00792237901126721,adam,0.23592088029765518,0.2414450618514913,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5820792483849869
9048,4,2,"[1962, 582]",256,"[1950, 1060]",5,0.31624020352945764,0.40619404177634844,7,256,128,128,sgd,0.14777955116344627,0.00013158471153484037,rmsprop,0.014559711126744927,0.006193280151842268,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5833960539318334
9048,1,3,"[1124, 1085]",256,"[1135, 262]",5,0.2039381272358108,0.12871635049769467,38,256,128,128,adadelta,0.027564768864720087,0.00020116453222581554,adagrad,0.1961958957188047,0.014030469580460433,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5834873020600153
9048,1,1,"[837, 1019]",256,"[1462, 1089]",5,0.35302999593672924,0.1928527030416225,44,256,128,128,adamax,0.042955934618554986,0.10375729500512802,sgd,0.23178289993262383,0.08820347404654319,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5838395984014079
9048,1,2,"[1406, 660]",256,[1134],5,0.3054511080547023,0.3694285094283505,11,256,128,128,adam,0.0012526187050480074,0.01911523069203901,adagrad,0.001343763988543764,0.000385786950485228,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5840047119423647
9048,16,2,[640],256,"[1398, 2035]",5,0.49728002695869733,0.1083985430292735,50,256,128,128,adagrad,0.007950865835491136,0.09820422265524839,sgd,0.001744156221410578,0.8445758969259142,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5848901169706023
9048,8,1,"[1933, 818]",256,"[687, 1605]",5,0.16117192902161154,0.3314535722942892,5,256,128,128,adamax,0.0076306798115687215,0.11438531722862783,adadelta,0.0011912535422153592,0.21221220406342942,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5859956145493108
9048,8,3,"[1296, 728, 121]",256,[901],5,0.41851583171385687,0.3091101705624135,9,256,128,128,rmsprop,0.0009733636199596194,0.0032256221682545353,adam,0.21837036761067627,0.0006309855924735718,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.58692771087826
9048,16,2,"[385, 1409, 1068]",256,[1416],5,0.2910757030847355,0.2240762449314066,7,256,128,128,adagrad,0.0059160449940956865,0.03996928768782903,adadelta,0.11610191503057032,0.020363224753184275,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5869500375691419
9048,8,1,"[1933, 818]",256,"[687, 1605]",5,0.16117192902161154,0.3314535722942892,5,256,128,128,adamax,0.0076306798115687215,0.11438531722862783,adadelta,0.0011912535422153592,0.21221220406342942,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5872960456150345
9048,8,1,"[1933, 818]",256,"[687, 1605]",5,0.16117192902161154,0.3314535722942892,5,256,128,128,adamax,0.0076306798115687215,0.11438531722862783,adadelta,0.0011912535422153592,0.21221220406342942,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5876582419825447
9048,2,2,"[1095, 1445, 164]",256,[100],5,0.20485320848546199,0.42699384182528843,62,256,128,128,sgd,0.24098893927277976,0.0001,adadelta,0.00043981974293871677,0.004589153291461575,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5888082651952565
9048,4,1,[1002],256,"[170, 100]",5,0.1,0.1,18,256,128,128,adadelta,0.0068623603423148185,0.0001,sgd,0.0001,0.00403430675513312,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5890035008382419
9048,4,1,"[64, 773]",256,[1888],5,0.15332882654681165,0.4565558935163305,4,256,128,128,adamax,0.0001,0.15928095737812994,sgd,0.0001,0.02861100402379636,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.590162084823083
9048,2,3,"[64, 651, 2048]",256,[2048],5,0.1,0.4675616000663311,64,256,128,128,adagrad,0.0009290686043521587,0.16192102650054407,sgd,0.003636350800958786,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5910456104687621
9048,2,3,"[1847, 392]",256,[1853],5,0.2827100086254921,0.11181116171747846,31,256,128,128,sgd,0.0003530828738089706,0.04635089063157705,rmsprop,0.2558494020380986,0.004397758760526298,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5912255273066908
9048,16,1,"[1114, 144]",256,[655],5,0.17343430521960745,0.3930072217763775,24,256,128,128,adam,0.05731421146097196,0.05360238490865058,sgd,0.0003230999079356226,0.43049442268217997,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5914512190474401
9048,4,3,"[669, 546]",256,"[551, 475]",5,0.47742244901982267,0.38555798948409825,7,256,128,128,adamax,0.0023590614142225703,0.04611069307130573,adamax,0.0013428753520296328,0.02405799767855369,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5915536614633251
9048,8,3,"[411, 2016]",256,"[818, 1530]",5,0.40028421177070717,0.12023841902624618,57,256,128,128,adam,0.013023300938060905,0.12255337797032581,rmsprop,0.12199836764353585,0.0697112507407237,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5916719974717057
9048,1,3,[64],256,[2048],5,0.25660534101226695,0.1,4,256,128,128,adadelta,1.0,0.0001,sgd,0.02159255870402269,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5947632366043024
9048,8,3,"[387, 578]",256,"[1175, 958]",5,0.42339858553395615,0.3243370215866236,43,256,128,128,adadelta,0.03560045042342809,0.0003142982713149064,adadelta,0.009569412644147672,0.004689547725134123,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5949136255930311
9048,8,3,"[1296, 728, 121]",256,[901],5,0.41851583171385687,0.3091101705624135,9,256,128,128,rmsprop,0.0009733636199596194,0.0032256221682545353,adam,0.21837036761067627,0.0006309855924735718,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5960078455426931
9048,4,2,"[574, 1568]",256,"[348, 1584]",5,0.13466541916570976,0.17418239014514625,45,256,128,128,adadelta,0.000644684988154431,0.0003271101216551306,adagrad,0.019909991678790435,0.0008650553933064157,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5967457826042735
9048,8,3,[1228],256,[161],5,0.40607512235798005,0.17582416135196297,30,256,128,128,adamax,0.020556382742102662,0.15586662389550363,rmsprop,0.12992926031616958,0.07221231717581966,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5968562428860631
9048,8,3,"[1296, 728, 121]",256,[901],5,0.41851583171385687,0.3091101705624135,9,256,128,128,rmsprop,0.0009733636199596194,0.0032256221682545353,adam,0.21837036761067627,0.0006309855924735718,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5975854726433676
9048,1,2,"[1406, 660]",256,[1134],5,0.3054511080547023,0.3694285094283505,11,256,128,128,adam,0.0012526187050480074,0.01911523069203901,adagrad,0.001343763988543764,0.000385786950485228,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5976798364139928
9048,8,2,[1617],256,[724],5,0.28849513917724745,0.2872424259060742,53,256,128,128,adam,0.03155657504614344,0.01290419366801118,adagrad,0.0011516170276579135,0.0053689847425329815,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.5989083594299945
9048,8,1,"[845, 613]",256,[571],5,0.20934774447685212,0.45006711165265045,10,256,128,128,sgd,0.25686988139705275,0.00018237309182307694,adam,0.11948762779825033,0.00022097422550459422,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.599058656113676
9048,8,3,"[1296, 728, 121]",256,[901],5,0.41851583171385687,0.3091101705624135,9,256,128,128,rmsprop,0.0009733636199596194,0.0032256221682545353,adam,0.21837036761067627,0.0006309855924735718,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6011206649328579
9048,8,3,"[411, 2016]",256,"[818, 1530]",5,0.40028421177070717,0.12023841902624618,57,256,128,128,adam,0.013023300938060905,0.12255337797032581,rmsprop,0.12199836764353585,0.0697112507407237,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6015194554420588
9048,2,3,"[1695, 2048]",256,"[2048, 479]",5,0.11346001138104937,0.5,10,256,128,128,adagrad,0.0012015622159338676,0.028971681957435103,adadelta,0.0001,0.0001,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.602510110354708
9048,1,3,"[1694, 1071]",256,"[1572, 1893]",5,0.3472200432882555,0.1798996207280803,22,256,128,128,adagrad,0.4303220443457384,0.02439594971246507,adadelta,0.0917017905037646,0.012531347917549333,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6027101356134926
9048,8,3,"[387, 578]",256,"[1175, 958]",5,0.42339858553395615,0.3243370215866236,43,256,128,128,adadelta,0.03560045042342809,0.0003142982713149064,adadelta,0.009569412644147672,0.004689547725134123,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6032349196202502
9048,2,3,"[64, 64, 64]",256,"[100, 2048]",5,0.1,0.1,4,256,128,128,sgd,0.0001,0.0001,sgd,1.0,1.0,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6064690565824546
9048,8,1,"[1933, 818]",256,"[687, 1605]",5,0.16117192902161154,0.3314535722942892,5,256,128,128,adamax,0.0076306798115687215,0.11438531722862783,adadelta,0.0011912535422153592,0.21221220406342942,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6066628967195055
9048,8,3,"[263, 505, 401]",256,"[1505, 1758]",5,0.12501445359684288,0.1,33,256,128,128,adagrad,0.0016027721317340821,0.002537905399468769,adamax,0.0005102253664715969,0.011367527539941918,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6072366263325855
9048,16,3,[431],256,[484],5,0.3571701597580432,0.3720173454880279,10,256,128,128,adamax,0.0037241898527037203,0.02884740965724876,adadelta,0.0005280461131298678,0.03763606623088993,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.607259912515643
9048,8,1,"[2048, 1886]",256,"[1095, 277]",5,0.10319888119650758,0.18212894810877622,45,256,128,128,adam,0.00041587176058269904,0.1469836312599836,sgd,0.0006613558398347378,0.05622772445487176,"{'model_type': 'psc', 'in_dim': 8421, 'dim': 8421, 'vocab_size': 9048, 'window': 11, 'rnn_hidden_state_dim': 100}",{'update_pairs': False},{'dim': 512},{'dim': 1024},-0.6087646922210785
